nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180251797,L,Reguler,SMAN 2 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,GIZI,44,84.91,AGRIBISNIS,pil_1,10.7,10.6,1,0,10.6,10.6,10.6,10.6,10.6,74.4,,,,
4180011075,P,Bidik Misi,SMKN 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,62,85.29,Tidak Lulus,Tidak Lulus,10.6,10.7,1,0,10.7,10.7,10.7,10.7,11.3,76.2,,,,
4180011208,P,Bidik Misi,SMAN 1 RANCAH,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,138,85.45,Tidak Lulus,Tidak Lulus,10.8,10.7,1,0,10.7,10.7,10.7,10.7,10,75.2,,,,
4180011215,P,Reguler,MAS BUNGURSARI,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,35,85.97,PENDIDIKAN MATEMATIKA,pil_1,10.9,10.7,1,0,10.7,10.7,10.7,10.7,10.6,76.2,3,3.24,,
4180011271,P,Reguler,SMAN 1 CIKATOMAS,Kab Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,PENDIDIKAN FISIKA,126,78.86,Tidak Lulus,Tidak Lulus,10,9.9,1,0,9.9,9.9,9.9,9.9,10.6,70.9,,,,
4180011339,P,Reguler,SMKS AS SAABIQ,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,MANAJEMEN,14,88.74,EKONOMI SYARIAH,pil_1,10,11.1,1,0,11.1,11.1,11.1,11.1,10.6,77.1,3.14,3.29,,
4180011408,L,Reguler,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,131,83.27,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74.9,,,,
4180011452,P,Bidik Misi,SMAN 1 CISAGA,Kab Ciamis,Jawa Barat,ILMU POLITIK,EKONOMI SYARIAH,38,86.82,Tidak Lulus,Tidak Lulus,11,10.9,1,0,10.9,10.9,10.9,10.9,10,76.2,,,,
4180262062,P,Reguler,MAN BANTAR KALONG,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,AKUNTANSI,46,87.23,AGRIBISNIS,pil_1,11,10.9,1,0,10.9,10.9,10.9,10.9,10.6,76.1,,,,
4180011571,P,Bidik Misi,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,PENDIDIKAN EKONOMI,131,84.5,Tidak Lulus,Tidak Lulus,10.8,10.6,1,0,10.6,10.6,10.6,10.6,11.3,75.8,,,,
4180011604,L,Reguler,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,149,81.56,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.6,,,,
4180011705,P,Reguler,SMKS DWI PUTRI HUSADA,Kota Bogor,Jawa Barat,TEKNIK SIPIL ,KESEHATAN MASYARAKAT,75,79.47,Tidak Lulus,Tidak Lulus,10.3,9.9,1.1,0,9.9,9.9,9.9,9.9,7.5,68.6,,,,
4180011895,P,Reguler,SMKN 2 KUNINGAN,Kab Kuningan,Jawa Barat,AKUNTANSI,MANAJEMEN,150,85.2,Tidak Lulus,Tidak Lulus,10.3,10.6,1,0,10.6,10.6,10.6,10.6,7.5,72.1,,,,
4180270111,P,Bidik Misi,SMAS PESANTREN CINTAWANA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,PENDIDIKAN BIOLOGI,41,87.43,AGRIBISNIS,pil_1,11,10.9,1,0,10.9,10.9,10.9,10.9,10.6,77.3,3.7,3.4,,
4180012030,P,Reguler,SMKN 6 KOTA BEKASI,Kota Bekasi,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN BIOLOGI,66,80.42,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.1,,,,
4180299265,P,Bidik Misi,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,MANAJEMEN,254,86.46,AGRIBISNIS,pil_1,11,10.8,1,0,10.8,10.8,10.8,10.8,10.6,75.6,3.6,3.2,,
4180012504,P,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN SEJARAH,76,83.89,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5,10.6,74.6,,,,
4180012573,P,Reguler,SMAN 1 KARANGNUNGGAL,Kab Tasikmalaya,Jawa Barat,GIZI,KESEHATAN MASYARAKAT,256,85.81,GIZI,pil_1,10.9,10.7,1,0,10.7,10.7,10.7,10.7,10.6,76.1,3.24,3.29,,
4180012638,L,Bidik Misi,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,Tidak Memilih,160,83.08,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,10.6,74.1,,,,
4180012686,P,Reguler,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,76,85.37,Tidak Lulus,Tidak Lulus,10.7,10.7,1,0,10.7,10.7,10.7,10.7,10.6,75.7,,,,
4180012764,P,Reguler,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,PENDIDIKAN EKONOMI,76,84.93,EKONOMI PEMBANGUNAN,pil_1,10.7,10.6,1.1,0,10.6,10.6,10.6,10.6,10.6,75.5,0,4,,
4180012771,P,Bidik Misi,SMAN 1 KADUGEDE,Kab Kuningan,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,191,85.5,Tidak Lulus,Tidak Lulus,10.9,10.7,1,0,10.7,10.7,10.7,10.7,7.5,72.8,,,,
4180012794,L,Reguler,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS ,MANAJEMEN,40,81.35,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2,10.6,71.7,,,,
4180012967,P,Reguler,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,EKONOMI PEMBANGUNAN,76,80.78,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,10.6,72.3,,,,
4180013023,P,Reguler,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,76,84.13,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5,10.6,74.7,,,,
4180013128,L,Bidik Misi,SMAN 1 JAMBLANG,Kab Cirebon,Jawa Barat,TEKNIK ELEKTRO ,AGROTEKNOLOGI ,184,81.7,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2,7.5,70,,,,
4180013337,P,Bidik Misi,SMAN 1 LOSARI,Kab Cirebon,Jawa Barat,AGROTEKNOLOGI ,KESEHATAN MASYARAKAT,112,83.54,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,7.5,71.3,,,,
4180013342,P,Bidik Misi,SMAN 8 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN FISIKA,PENDIDIKAN MATEMATIKA,168,84.9,Tidak Lulus,Tidak Lulus,10.8,10.6,1,0,10.6,10.6,10.6,10.6,9.4,74.2,,,,
4180013652,P,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,EKONOMI SYARIAH,76,85.15,Tidak Lulus,Tidak Lulus,10.6,10.6,1,0,10.6,10.6,10.6,10.6,10.6,75.5,,,,
4180013829,P,Bidik Misi,SMKN 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,KESEHATAN MASYARAKAT,64,83.49,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,11.3,75.1,,,,
4180013976,P,Reguler,MAS AL-IHSAN,Kab Bandung,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN FISIKA,59,86.99,PENDIDIKAN FISIKA,pil_2,10.9,10.9,1,0,10.9,10.9,10.9,10.9,7.5,73.7,3.32,2.9,,
4180013992,P,Reguler,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,182,84.94,Tidak Lulus,Tidak Lulus,10.8,10.6,1,0,10.6,10.6,10.6,10.6,11.3,76.1,,,,
4180014029,P,Reguler,SMKS YAPSIPA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN MATEMATIKA,22,83.17,Tidak Lulus,Tidak Lulus,10.8,10.4,1,0,10.4,10.4,10.4,10.4,11.3,75,,,,
4180014105,P,Reguler,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,GIZI,KESEHATAN MASYARAKAT,20,82.8,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,10.6,73.8,,,,
4180014117,P,Reguler,MAN PANGANDARAN,Kab Ciamis,Jawa Barat,ILMU POLITIK,AGRIBISNIS ,46,85.13,ILMU POLITIK,pil_1,10.8,10.6,1,0,10.6,10.6,10.6,10.6,10,74,3.24,3,,
4180014177,P,Reguler,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,182,80.68,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1,11.3,73,,,,
4180014193,P,Reguler,SMKS YAPSIPA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,22,80.68,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1,11.3,73,,,,
4180014305,P,Reguler,SMAN 8 GARUT,Kab Garut,Jawa Barat,AGRIBISNIS ,MANAJEMEN,126,82.33,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,9.4,71.2,,,,
4180014340,P,Reguler,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,153,90.98,AKUNTANSI,pil_1,10.4,11.4,1,0,11.4,11.4,11.4,11.4,10,78.3,3.76,3.67,,
4180014354,L,Bidik Misi,SMAN 1 GEGESIK,Kab Cirebon,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK SIPIL ,195,85.74,Tidak Lulus,Tidak Lulus,10.8,10.7,1,0,10.7,10.7,10.7,10.7,7.5,72.9,,,,
4180310275,L,Bidik Misi,SMAN 5 GARUT,Kab Garut,Jawa Barat,AGRIBISNIS,Tidak Memilih,240,88.31,AGRIBISNIS,pil_1,11.1,11,1,0,11,11,11,11,9.4,75.7,2.35,2.2,,
4180014380,P,Bidik Misi,SMK AL ITTIHAD MABDAUL ULUM,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,AKUNTANSI,6,83.14,Tidak Lulus,Tidak Lulus,10.8,10.4,1,0,10.4,10.4,10.4,10.4,11.3,75,,,,
4180014513,P,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,182,81.71,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.8,,,,
4180014565,P,Reguler,SMKN RAJAPOLAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,MANAJEMEN,138,84.99,PENDIDIKAN MATEMATIKA,pil_1,10.4,10.6,1,0,10.6,10.6,10.6,10.6,10.6,75.2,3.24,3.48,,
4180014634,P,Reguler,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,153,90.21,AKUNTANSI,pil_1,10.4,11.3,1,0,11.3,11.3,11.3,11.3,10,77.8,3.1,0,,
4180014650,L,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,182,82.04,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,11.3,74,,,,
4180327017,L,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS,AGROTEKNOLOGI,184,82.35,AGRIBISNIS,pil_1,10.6,10.3,1,0,10.3,10.3,10.3,10.3,11.3,74.3,3.5,3.75,,
4180014748,P,Reguler,SMKS YAPSIPA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,40,79.5,Tidak Lulus,Tidak Lulus,10.8,9.9,1,0,9.9,9.9,9.9,9.9,11.3,72.8,,,,
4180014778,P,Reguler,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS ,KESEHATAN MASYARAKAT,20,82.14,Tidak Lulus,Tidak Lulus,10.2,10.3,1,0,10.3,10.3,10.3,10.3,10.6,72.2,,,,
4180014793,P,Bidik Misi,SMAN 8 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN EKONOMI,126,83.07,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,9.4,72.8,,,,
4180014819,P,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN MATEMATIKA,182,84.36,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5,11.3,75.6,,,,
4180014828,P,Reguler,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,AGRIBISNIS ,182,80.28,Tidak Lulus,Tidak Lulus,10.3,10,1,0,10,10,10,10,11.3,71.7,,,,
4180014977,P,Reguler,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN GEOGRAFI,PENDIDIKAN SEJARAH,20,82.5,PENDIDIKAN GEOGRAFI,pil_1,10.3,10.3,1,0,10.3,10.3,10.3,10.3,10.6,73.5,3.2,3.08,,
4180015020,P,Reguler,SMAN 12 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,72,79.52,Tidak Lulus,Tidak Lulus,10.1,9.9,1,0,9.9,9.9,9.9,9.9,9.4,70.2,,,,
4180015077,P,Reguler,MAS AL-IHSAN,Kab Bandung,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,59,87.63,Tidak Lulus,Tidak Lulus,10.9,11,1,0,11,11,11,11,7.5,73.2,,,,
4180015168,P,Reguler,SMAS AR RISSALAH,Kab Ciamis,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,21,84.6,Tidak Lulus,Tidak Lulus,10.7,10.6,1.1,0,10.6,10.6,10.6,10.6,10,74.7,,,,
4180015207,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,259,81.92,EKONOMI PEMBANGUNAN,pil_1,10.4,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.9,3.18,3.18,,
4180015315,P,Bidik Misi,SMAN 1 LOSARI,Kab Cirebon,Jawa Barat,TEKNIK SIPIL ,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,112,85.13,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6,7.5,72.4,,,,
4180015316,P,Bidik Misi,SMK BINA LESTARI PUI,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN MATEMATIKA,22,83.39,Tidak Lulus,Tidak Lulus,10.7,10.4,1,0,10.4,10.4,10.4,10.4,11.3,75.1,,,,
4180015337,P,Reguler,SMKN 1 CIAMIS,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,153,86.38,Tidak Lulus,Tidak Lulus,10.7,10.8,1,0,10.8,10.8,10.8,10.8,10,75.7,,,,
4180015461,P,Reguler,SMAN 1 BANJARSARI,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,237,83.55,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,10,73.8,,,,
4180015533,L,Reguler,SMK MJPS 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN EKONOMI,PENDIDIKAN BAHASA INGGRIS ,50,81.68,PENDIDIKAN EKONOMI,pil_1,10.6,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.9,3.33,3.25,,
4180015577,P,Reguler,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,182,81.88,Tidak Lulus,Tidak Lulus,10.5,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.9,,,,
4180015595,P,Bidik Misi,MAN SUKAMANAH,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,PENDIDIKAN LUAR SEKOLAH,254,78.9,Tidak Lulus,Tidak Lulus,10.1,9.9,1,0,9.9,9.9,9.9,9.9,10.6,71.1,,,,
4180015751,L,Reguler,SMAS PGRI 43 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,AKUNTANSI,40,81.04,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1,10.6,72.4,,,,
4180015755,P,Bidik Misi,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,PENDIDIKAN MATEMATIKA,204,82.8,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3,10.6,73.9,,,,
4180015773,P,Reguler,MAN CIBEUREUM,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,20,83.34,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74.9,,,,
4180015969,P,Reguler,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,TEKNIK INFORMATIKA,AKUNTANSI,170,83.5,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,10,73.8,,,,
4180016009,P,Reguler,MAS SIRNARASA,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,7,84.02,Tidak Lulus,Tidak Lulus,10.5,10.5,1,0,10.5,10.5,10.5,10.5,10,74.1,,,,
4180016069,L,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,AKUNTANSI,76,86.39,Tidak Lulus,Tidak Lulus,10.8,10.8,1,0,10.8,10.8,10.8,10.8,10.6,76.4,,,,
4180016082,P,Reguler,SMAN 1 CIHAURBEUTI,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN BIOLOGI,170,87.89,PENDIDIKAN MATEMATIKA,pil_1,11.2,11,1,0,11,11,11,11,10,77.1,3.1,3.33,,
4180016238,P,Reguler,SMAN 1 CIBINGBIN,Kab Kuningan,Jawa Barat,AGRIBISNIS ,MANAJEMEN,162,81.63,Tidak Lulus,Tidak Lulus,10.2,10.2,1,0,10.2,10.2,10.2,10.2,7.5,68.7,,,,
4180016279,P,Bidik Misi,SMAN 1 BANJARSARI,Kab Ciamis,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,237,84.28,Tidak Lulus,Tidak Lulus,10.7,10.5,1,0,10.5,10.5,10.5,10.5,10,74.3,,,,
4180330332,P,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS,AGROTEKNOLOGI,184,83.09,AGRIBISNIS,pil_1,10.6,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74.8,3,2.6,,
4180016337,P,Reguler,SMAN 1 CIWARU,Kab Kuningan,Jawa Barat,MANAJEMEN,AKUNTANSI,101,81.62,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.9,,,,
4180016347,P,Reguler,SMAN 1 CAMPAKA,Kab Purwakarta,Jawa Barat,AKUNTANSI,Tidak Memilih,110,81.5,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.7,,,,
4180016361,P,Bidik Misi,SMAN 10 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,215,81.7,Tidak Lulus,Tidak Lulus,10.5,10.2,1,0,10.2,10.2,10.2,10.2,9.4,71.9,,,,
4180016424,P,Reguler,SMAN 4 GARUT,Kab Garut,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK SIPIL ,130,84.79,Tidak Lulus,Tidak Lulus,10.8,10.6,1,0,10.6,10.6,10.6,10.6,9.4,74.2,,,,
4180016459,P,Reguler,SMAS MUHAMMADIYAH 3,Kota Tangerang,Banten,ILMU POLITIK,PENDIDIKAN GEOGRAFI,7,80.98,Tidak Lulus,Tidak Lulus,9.9,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69,,,,
4180016514,P,Reguler,SMAS AR RISSALAH,Kab Ciamis,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,21,84.74,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6,10,74.7,,,,
4180016567,P,Reguler,SMAN 1 CAMPAKA,Kab Purwakarta,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,110,80.64,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1,6.3,67.8,,,,
4180016603,P,Reguler,SMK BINASENA,Kab Bogor,Jawa Barat,PENDIDIKAN MATEMATIKA,AKUNTANSI,19,81.39,Tidak Lulus,Tidak Lulus,10.1,10.2,1.2,0,10.2,10.2,10.2,10.2,7.5,69.7,,,,
4180330401,P,Reguler,SMAN 1 KARANGNUNGGAL,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,EKONOMI PEMBANGUNAN,256,85.53,AGRIBISNIS,pil_1,10.8,10.7,1,0,10.7,10.7,10.7,10.7,10.6,74.9,3.5,3.5,,
4180016615,P,Bidik Misi,SMKN MANONJAYA,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,76,85.47,Tidak Lulus,Tidak Lulus,10.3,10.7,1.1,0,10.7,10.7,10.7,10.7,10.6,75.4,,,,
4180016627,L,Bidik Misi,SMAN 1 CINEAM,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,PENDIDIKAN GEOGRAFI,76,84.61,Tidak Lulus,Tidak Lulus,10.6,10.6,1,0,10.6,10.6,10.6,10.6,10.6,75.1,,,,
4180016634,P,Bidik Misi,SMAN 17 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,TEKNIK INFORMATIKA,166,79.25,Tidak Lulus,Tidak Lulus,10,9.9,1,0,9.9,9.9,9.9,9.9,9.4,69.9,,,,
4180016639,L,Bidik Misi,SMKN 1 MAJA,Kab Majalengka,Jawa Barat,TEKNIK INFORMATIKA,MANAJEMEN,112,80.99,Tidak Lulus,Tidak Lulus,10,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.1,,,,
4180016688,L,Bidik Misi,SMK MJPS 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,ILMU POLITIK,50,81.31,Tidak Lulus,Tidak Lulus,10,10.2,1,0,10.2,10.2,10.2,10.2,11.3,73.1,,,,
4180332487,P,Reguler,SMAN 1 KARANGNUNGGAL,Kab Tasikmalaya,Jawa Barat,AGRIBISNIS,MANAJEMEN,256,86.9,AGRIBISNIS,pil_1,11,10.9,1,0,10.9,10.9,10.9,10.9,10.6,75.9,3.65,0,,
4180016773,L,Reguler,SMKS AL AFSAR,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN EKONOMI,13,85.98,Tidak Lulus,Tidak Lulus,10,10.7,1,0,10.7,10.7,10.7,10.7,10.6,75.4,,,,
4180016776,P,Bidik Misi,SMK MJPS 1 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,ILMU POLITIK,50,80.8,Tidak Lulus,Tidak Lulus,10,10.1,1,0,10.1,10.1,10.1,10.1,11.3,72.7,,,,
4180016809,P,Bidik Misi,SMAN 8 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN GEOGRAFI,PENDIDIKAN SEJARAH,126,82.91,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,9.4,72.7,,,,
4180016891,P,Bidik Misi,SMKS FARMASI YPIB MAJENANG,Kab Cilacap,Jawa Tengah,KESEHATAN MASYARAKAT,Tidak Memilih,45,86.35,Tidak Lulus,Tidak Lulus,10.5,10.8,1,0,10.8,10.8,10.8,10.8,7.5,73,,,,
4180016989,L,Bidik Misi,SMAN 5 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,AGROTEKNOLOGI ,240,89.94,KESEHATAN MASYARAKAT,pil_1,11.3,11.2,1,0,11.2,11.2,11.2,11.2,9.4,77.9,3.29,3.19,,
4180339264,L,Reguler,SMAN 4 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,AGRIBISNIS,184,84.62,AGRIBISNIS,pil_2,10.7,10.6,1,0,10.6,10.6,10.6,10.6,11.3,74.8,0,3.25,,
4180017078,P,Reguler,SMKS BINA PUTERA NUSANTARA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,106,82.52,Tidak Lulus,Tidak Lulus,10.6,10.3,1,0,10.3,10.3,10.3,10.3,11.3,74.4,,,,
4180017083,P,Bidik Misi,SMAN 2 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,KESEHATAN MASYARAKAT,255,86.07,Tidak Lulus,Tidak Lulus,10.9,10.8,1,0,10.8,10.8,10.8,10.8,9.4,75.1,,,,
4180017144,P,Bidik Misi,SMAN 17 GARUT,Kab Garut,Jawa Barat,TEKNIK SIPIL ,MANAJEMEN,166,83.05,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,9.4,72.7,,,,
4180017174,P,Bidik Misi,SMAN 9 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,KESEHATAN MASYARAKAT,149,82.54,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,11.3,74.2,,,,
4180017210,P,Reguler,SMKN 1 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,TEKNIK SIPIL ,160,82.49,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,9.4,72.3,,,,
